id,expansion,name,rarity,color_identity,mana_value,types,is_booster
88935,MKM,Essence of Antiquity,uncommon,W,5,Artifact Creature - Golem,True
89140,MKM,Repulsive Mutation,uncommon,GU,2,Instant,True
89108,MKM,Deadly Complication,uncommon,BR,3,Sorcery,True
88960,MKM,Bubble Smuggler,common,U,2,Creature - Octopus Fish,True
89019,MKM,Slimy Dualleech,uncommon,B,4,Creature - Leech,True
89189,MKM,Scene of the Crime,uncommon,,0,Artifact Land - Clue,True
88981,MKM,Jaded Analyst,common,U,2,Creature - Human Detective,True
89067,MKM,Axebane Ferox,rare,G,4,Creature - Beast,True
88945,MKM,Museum Nightwatch,common,W,4,Creature - Centaur Soldier,True
89164,MKM,Fuss // Bother,uncommon,RUW,9,Instant // Sorcery,True
89002,MKM,Hunted Bonebrute,rare,B,3,Creature - Skeleton Beast,True
89132,MKM,Meddling Youths,uncommon,RW,5,Creature - Human Detective,True
89208,MKM,Swamp,basic,B,0,Basic Land - Swamp,True
88986,MKM,Proft's Eidetic Memory,rare,U,2,Legendary Enchantment,True
89151,MKM,"Trostani, Three Whispers",mythic,GW,3,Legendary Creature - Dryad,True
88940,MKM,Karlov Watchdog,uncommon,W,4,Creature - Dog,True
89013,MKM,Persuasive Interrogators,uncommon,B,6,Creature - Gorgon Detective,True
89123,MKM,"Judith, Carnage Connoisseur",rare,BR,5,Legendary Creature - Human Shaman,True
89001,MKM,Homicide Investigator,rare,B,2,Creature - Human Detective,True
88973,MKM,Eliminate the Impossible,uncommon,U,2,Instant,True
89006,MKM,Leering Onlooker,uncommon,B,2,Creature - Vampire,True
88966,MKM,Conspiracy Unraveler,mythic,U,7,Creature - Sphinx Detective,True
89098,MKM,"Agrus Kos, Spirit of Justice",mythic,RW,4,Legendary Creature - Spirit Detective,True
89130,MKM,Leyline of the Guildpact,rare,BGRUW,4,Enchantment,True
89113,MKM,"Etrata, Deadly Fugitive",mythic,BU,3,Legendary Creature - Vampire Assassin,True
89103,MKM,Blood Spatter Analysis,rare,BR,2,Enchantment,True
89105,MKM,Coerced to Kill,uncommon,BU,5,Enchantment - Aura,True
89107,MKM,Curious Cadaver,uncommon,BU,4,Creature - Zombie Detective,True
89038,MKM,Expedited Inheritance,mythic,R,2,Enchantment,True
89054,MKM,Person of Interest,common,R,4,Creature - Human Rogue,True
88932,MKM,"Delney, Streetwise Lookout",mythic,W,3,Legendary Creature - Human Scout,True
89023,MKM,Undercity Eliminator,uncommon,B,5,Creature - Gorgon Assassin,True
89182,MKM,Elegant Parlor,rare,RW,0,Land - Mountain Plains,True
88922,MKM,Case of the Shattered Pact,uncommon,,2,Enchantment - Case,True
89008,MKM,Macabre Reconstruction,common,B,4,Sorcery,True
89014,MKM,Polygraph Orb,uncommon,B,5,Artifact,True
88949,MKM,Novice Inspector,common,W,1,Creature - Human Detective,True
89135,MKM,Officious Interrogation,rare,UW,2,Instant,True
89040,MKM,Felonious Rage,common,R,1,Instant,True
88993,MKM,Alley Assailant,common,B,3,Creature - Vampire Rogue,True
88938,MKM,Haazda Vigilante,common,W,5,Creature - Giant Soldier,True
89056,MKM,Reckless Detective,uncommon,R,2,Creature - Devil Detective,True
88923,MKM,Absolving Lammasu,uncommon,W,5,Creature - Lammasu,True
89101,MKM,Assassin's Trophy,rare,BG,2,Instant,True
89072,MKM,Culvert Ambusher,uncommon,G,5,Creature - Wurm Horror,True
89124,MKM,"Kaya, Spirits' Justice",mythic,BW,4,Legendary Planeswalker - Kaya,True
88965,MKM,Cold Case Cracker,common,U,4,Creature - Spirit Detective,True
88998,MKM,Deadly Cover-Up,rare,B,5,Sorcery,True
89044,MKM,Gearbane Orangutan,common,R,3,Creature - Ape,True
89050,MKM,"Krenko, Baron of Tin Street",rare,R,3,Legendary Creature - Goblin,True
89069,MKM,Case of the Locked Hothouse,rare,G,4,Enchantment - Case,True
89127,MKM,"Kylox, Visionary Inventor",rare,RU,7,Legendary Creature - Lizard Artificer,True
89082,MKM,Loxodon Eavesdropper,common,G,4,Creature - Elephant Detective,True
89181,MKM,Commercial District,rare,GR,0,Land - Mountain Forest,True
89035,MKM,Cornered Crook,uncommon,R,5,Creature - Lizard Warrior,True
89118,MKM,Gleaming Geardrake,uncommon,RU,2,Artifact Creature - Drake,True
89146,MKM,Sumala Sentry,uncommon,GW,2,Creature - Elf Archer,True
89059,MKM,Shock,common,R,1,Instant,True
89137,MKM,"Rakdos, Patron of Chaos",mythic,BR,6,Legendary Creature - Demon,True
89148,MKM,Tin Street Gossip,uncommon,GR,4,Creature - Lizard Advisor,True
89027,MKM,Bolrac-Clan Basher,uncommon,R,6,Creature - Cyclops Warrior,True
89152,MKM,Urgent Necropsy,mythic,BG,4,Instant,True
88964,MKM,Case of the Ransacked Lab,rare,U,3,Enchantment - Case,True
89197,MKM,Surveillance Monitor,uncommon,U,4,Creature - Vedalken Detective,True
89111,MKM,Doppelgang,rare,GU,2,Sorcery,True
89116,MKM,Faerie Snoop,common,BU,3,Creature - Faerie Detective,True
89185,MKM,Lush Portico,rare,GW,0,Land - Forest Plains,True
88927,MKM,Call a Surprise Witness,uncommon,W,2,Sorcery,True
89016,MKM,Repeat Offender,common,B,2,Creature - Human Assassin,True
89167,MKM,Hustle // Bustle,uncommon,GRU,7,Instant // Sorcery,True
89180,MKM,Branch of Vitu-Ghazi,uncommon,,0,Land,True
88948,MKM,Not on My Watch,uncommon,W,2,Instant,True
89204,MKM,Plains,basic,W,0,Basic Land - Plains,True
89060,MKM,Suspicious Detonation,common,R,5,Sorcery,True
89156,MKM,Worldsoul's Rage,rare,GR,2,Sorcery,True
89184,MKM,Hedge Maze,rare,GU,0,Land - Forest Island,True
88976,MKM,Forensic Gadgeteer,rare,U,3,Creature - Vedalken Artificer Detective,True
88980,MKM,Intrude on the Mind,mythic,U,5,Instant,True
89117,MKM,Gadget Technician,common,RU,4,Creature - Goblin Artificer,True
89012,MKM,Outrageous Robbery,rare,B,2,Instant,True
89003,MKM,Illicit Masquerade,rare,B,4,Enchantment,True
89136,MKM,Private Eye,uncommon,UW,3,Creature - Homunculus Detective,True
89077,MKM,Greenbelt Radical,uncommon,G,4,Creature - Centaur Citizen,True
89149,MKM,"Tolsimir, Midnight's Light",rare,GW,5,Legendary Creature - Elf Scout,True
89063,MKM,Airtight Alibi,common,G,3,Enchantment - Aura,True
89021,MKM,Soul Enervation,uncommon,B,4,Enchantment,True
89188,MKM,Raucous Theater,rare,BR,0,Land - Swamp Mountain,True
89110,MKM,Dog Walker,common,RW,2,Creature - Human Citizen,True
89076,MKM,Glint Weaver,uncommon,G,7,Creature - Spider,True
89186,MKM,Meticulous Archive,rare,UW,0,Land - Plains Island,True
88975,MKM,Fae Flight,uncommon,U,2,Enchantment - Aura,True
89176,MKM,Magnetic Snuffler,uncommon,,5,Artifact Creature - Construct,True
89033,MKM,Connecting the Dots,rare,R,2,Enchantment,True
89202,MKM,Kraul Whipcracker,uncommon,BG,2,Creature - Insect Assassin,True
88967,MKM,Coveted Falcon,rare,U,3,Artifact Creature - Bird,True
89071,MKM,Chalk Outline,uncommon,G,4,Enchantment,True
89020,MKM,Snarling Gorehound,common,B,1,Creature - Dog,True
88936,MKM,Forum Familiar,uncommon,W,1,Creature - Cat,True
89043,MKM,Galvanize,common,R,2,Instant,True
89010,MKM,Murder,common,B,3,Instant,True
88971,MKM,Deduce,common,U,2,Instant,True
89097,MKM,Vitu-Ghazi Inspector,common,G,2,Creature - Elf Detective,True
89084,MKM,Pick Your Poison,common,G,1,Sorcery,True
89051,MKM,Krenko's Buzzcrusher,rare,R,4,Artifact Creature - Insect Thopter,True
89070,MKM,Case of the Trampled Garden,uncommon,G,3,Enchantment - Case,True
89083,MKM,Nervous Gardener,common,G,2,Creature - Dryad,True
89025,MKM,Vein Ripper,mythic,B,6,Creature - Vampire Assassin,True
88947,MKM,No Witnesses,rare,W,4,Sorcery,True
89203,MKM,Undercover Crocodelf,common,GU,6,Creature - Elf Crocodile Detective,True
89100,MKM,"Anzrag, the Quake-Mole",mythic,GR,4,Legendary Creature - Mole God,True
89066,MKM,Audience with Trostani,rare,G,3,Sorcery,True
89018,MKM,Slice from the Shadows,common,B,1,Instant,True
88934,MKM,Due Diligence,common,W,3,Enchantment - Aura,True
89119,MKM,Granite Witness,common,UW,4,Artifact Creature - Gargoyle Detective,True
89138,MKM,Rakish Scoundrel,common,BG,4,Creature - Elf Rogue,True
89005,MKM,Lead Pipe,uncommon,B,1,Artifact - Clue Equipment,True
89102,MKM,"Aurelia, the Law Above",rare,RW,5,Legendary Creature - Angel,True
89095,MKM,Undergrowth Recon,mythic,G,3,Enchantment,True
89099,MKM,"Alquist Proft, Master Sleuth",mythic,UW,3,Legendary Creature - Human Detective,True
89147,MKM,"Teysa, Opulent Oligarch",rare,BW,3,Legendary Creature - Human Advisor,True
88959,MKM,Benthic Criminologists,common,U,5,Creature - Merfolk Wizard,True
88929,MKM,Case of the Pilfered Proof,uncommon,W,2,Enchantment - Case,True
89062,MKM,Aftermath Analyst,uncommon,G,2,Creature - Elf Detective,True
89196,MKM,Sudden Setback,uncommon,U,4,Instant,True
88956,MKM,Wrench,uncommon,W,1,Artifact - Clue Equipment,True
89065,MKM,Archdruid's Charm,rare,G,3,Instant,True
89154,MKM,Warleader's Call,rare,RW,3,Enchantment,True
89129,MKM,"Lazav, Wearer of Faces",rare,BU,2,Legendary Creature - Shapeshifter Detective,True
89170,MKM,Push // Pull,uncommon,BRW,8,Sorcery,True
89194,MKM,Case File Auditor,uncommon,W,3,Creature - Human Detective,True
89200,MKM,Torch the Witness,uncommon,R,1,Sorcery,True
89045,MKM,Goblin Maskmaker,common,R,1,Creature - Goblin Citizen,True
89157,MKM,"Yarus, Roar of the Old Gods",rare,GR,4,Legendary Creature - Centaur Druid,True
88979,MKM,Hotshot Investigators,common,U,6,Creature - Vedalken Detective,True
89173,MKM,Cryptex,rare,,2,Artifact,True
89049,MKM,Knife,uncommon,R,1,Artifact - Clue Equipment,True
89007,MKM,Long Goodbye,uncommon,B,2,Instant,True
89022,MKM,Toxin Analysis,common,B,1,Instant,True
89139,MKM,Relive the Past,rare,GW,7,Sorcery,True
89015,MKM,Presumed Dead,uncommon,B,2,Instant,True
89210,MKM,Mountain,basic,R,0,Basic Land - Mountain,True
89153,MKM,"Vannifar, Evolved Enigma",mythic,GU,4,Legendary Creature - Elf Ooze Wizard,True
88961,MKM,Burden of Proof,uncommon,U,2,Enchantment - Aura,True
89158,MKM,Cease // Desist,uncommon,BGW,8,Instant // Sorcery,True
88972,MKM,Dramatic Accusation,common,U,3,Enchantment - Aura,True
88924,MKM,Assemble the Players,rare,W,2,Enchantment,True
89125,MKM,"Kellan, Inquisitive Prodigy",rare,GU,4,Legendary Creature - Human Faerie Detective,True
88989,MKM,Reenact the Crime,rare,U,4,Instant,True
88969,MKM,Cryptic Coat,rare,U,3,Artifact - Equipment,True
89206,MKM,Island,basic,U,0,Basic Land - Island,True
89036,MKM,Crime Novelist,uncommon,R,3,Creature - Goblin Bard,True
89034,MKM,Convenient Target,uncommon,R,1,Enchantment - Aura,True
89179,MKM,Thinking Cap,common,,1,Artifact - Equipment,True
89155,MKM,Wispdrinker Vampire,uncommon,BW,4,Creature - Vampire Rogue,True
89145,MKM,Soul Search,uncommon,BW,2,Sorcery,True
89086,MKM,The Pride of Hull Clade,mythic,GU,11,Legendary Creature - Crocodile Elk Turtle,True
89057,MKM,Red Herring,common,R,2,Artifact Creature - Clue Fish,True
89087,MKM,Rope,uncommon,G,1,Artifact - Clue Equipment,True
88950,MKM,On the Job,common,W,4,Instant,True
88951,MKM,Perimeter Enforcer,uncommon,W,2,Creature - Human Detective,True
89058,MKM,Rubblebelt Braggart,common,R,5,Creature - Lizard Warrior,True
88941,MKM,Krovod Haunch,uncommon,W,1,Artifact - Food Equipment,True
89174,MKM,Gravestone Strider,common,,2,Artifact Creature - Golem,True
88943,MKM,Makeshift Binding,common,W,3,Enchantment,True
89075,MKM,Get a Leg Up,uncommon,G,1,Instant,True
89093,MKM,Topiary Panther,common,G,6,Creature - Plant Cat,True
88954,MKM,Tenth District Hero,rare,W,2,Creature - Human,True
89193,MKM,Underground Mortuary,rare,BG,0,Land - Swamp Forest,True
88928,MKM,Case of the Gateway Express,uncommon,W,2,Enchantment - Case,True
88978,MKM,Furtive Courier,uncommon,U,3,Creature - Merfolk Advisor,True
89131,MKM,Lightning Helix,uncommon,RW,2,Instant,True
89191,MKM,Thundering Falls,rare,RU,0,Land - Island Mountain,True
89212,MKM,Forest,basic,G,0,Basic Land - Forest,True
88942,MKM,Make Your Move,common,W,3,Instant,True
89144,MKM,Shady Informant,common,BR,5,Creature - Ogre Rogue,True
88977,MKM,Forensic Researcher,uncommon,U,3,Creature - Merfolk Detective,True
89122,MKM,"Izoni, Center of the Web",rare,BG,6,Legendary Creature - Elf Detective,True
88988,MKM,Reasonable Doubt,common,U,2,Instant,True
88930,MKM,Case of the Uneaten Feast,rare,W,1,Enchantment - Case,True
88995,MKM,Basilica Stalker,common,B,6,Creature - Vampire Detective,True
89128,MKM,Kylox's Voltstrider,mythic,RU,3,Artifact - Vehicle,True
89199,MKM,Clandestine Meddler,uncommon,B,3,Creature - Vampire Rogue,True
88957,MKM,Agency Outfitter,uncommon,U,6,Creature - Sphinx Detective,True
89106,MKM,Crowd-Control Warden,common,GW,5,Creature - Centaur Soldier,True
88990,MKM,Steamcore Scholar,rare,U,3,Creature - Weird Detective,True
88952,MKM,Sanctuary Wall,uncommon,W,2,Artifact Creature - Wall,True
89096,MKM,Vengeful Creeper,common,G,5,Creature - Plant Elemental,True
89037,MKM,Demand Answers,common,R,2,Instant,True
89047,MKM,Incinerator of the Guilty,mythic,R,6,Creature - Dragon,True
88953,MKM,Seasoned Consultant,common,W,2,Creature - Human Detective,True
89028,MKM,Case of the Burning Masks,uncommon,R,3,Enchantment - Case,True
89114,MKM,Evidence Examiner,uncommon,GU,2,Creature - Merfolk Detective,True
88970,MKM,Curious Inquiry,uncommon,U,1,Enchantment - Aura,True
88982,MKM,Living Conundrum,uncommon,U,5,Creature - Elemental,True
89068,MKM,Bite Down on Crime,common,G,4,Sorcery,True
89175,MKM,Lumbering Laundry,uncommon,,5,Artifact Creature - Golem,True
88926,MKM,Auspicious Arrival,common,W,2,Instant,True
89091,MKM,Slime Against Humanity,common,G,3,Sorcery,True
88944,MKM,Marketwatch Phantom,common,W,2,Creature - Spirit Detective,True
89195,MKM,Wojek Investigator,rare,W,3,Creature - Angel Detective,True
89080,MKM,Hide in Plain Sight,rare,G,4,Sorcery,True
89079,MKM,Hedge Whisperer,uncommon,G,1,Creature - Elf Druid Detective,True
88992,MKM,Agency Coroner,common,B,5,Creature - Ogre Cleric,True
89088,MKM,Rubblebelt Maverick,common,G,1,Creature - Human Detective,True
88991,MKM,Unauthorized Exit,common,U,2,Instant,True
89198,MKM,Case of the Gorgon's Kiss,uncommon,B,1,Enchantment - Case,True
89143,MKM,Sanguine Savior,common,BW,3,Creature - Vampire Cleric,True
89121,MKM,Insidious Roots,uncommon,BG,2,Enchantment,True
89078,MKM,Hard-Hitting Question,uncommon,G,1,Sorcery,True
89052,MKM,Lamplight Phoenix,rare,R,3,Creature - Phoenix,True
89053,MKM,Offender at Large,common,R,5,Creature - Giant Rogue,True
89046,MKM,Harried Dronesmith,uncommon,R,4,Creature - Human Artificer,True
88996,MKM,Case of the Stashed Skeleton,rare,B,2,Enchantment - Case,True
88968,MKM,Crimestopper Sprite,common,U,3,Creature - Faerie Detective,True
89030,MKM,Caught Red-Handed,uncommon,R,5,Instant,True
89009,MKM,"Massacre Girl, Known Killer",mythic,B,4,Legendary Creature - Human Assassin,True
89183,MKM,Escape Tunnel,common,,0,Land,True
88963,MKM,Case of the Filched Falcon,uncommon,U,1,Enchantment - Case,True
89004,MKM,It Doesn't Add Up,uncommon,B,5,Instant,True
89090,MKM,Sharp-Eyed Rookie,rare,G,2,Creature - Human Detective,True
88937,MKM,Griffnaut Tracker,common,W,4,Creature - Human Detective,True
89120,MKM,Ill-Timed Explosion,rare,RU,4,Sorcery,True
89150,MKM,Treacherous Greed,rare,BW,3,Instant,True
89039,MKM,Expose the Culprit,uncommon,R,2,Instant,True
89000,MKM,Festerleech,uncommon,B,1,Creature - Zombie Leech,True
88987,MKM,Projektor Inspector,common,U,3,Creature - Human Detective,True
89089,MKM,Sample Collector,uncommon,G,3,Creature - Troll Detective,True
89042,MKM,Fugitive Codebreaker,rare,R,2,Creature - Goblin Rogue,True
89029,MKM,Case of the Crimson Pulse,rare,R,3,Enchantment - Case,True
88983,MKM,Lost in the Maze,rare,U,2,Enchantment,True
88916,SPG,Victimize,mythic,B,3,Sorcery,True
88912,SPG,Ghostly Prison,mythic,W,3,Enchantment,True
88913,SPG,Fabricate,mythic,U,3,Sorcery,True
88915,SPG,Tragic Slip,mythic,B,1,Instant,True
88920,SPG,Drown in the Loch,mythic,BU,2,Instant,True
88914,SPG,Show and Tell,mythic,U,3,Sorcery,True
88918,SPG,Crashing Footfalls,mythic,G,0,Sorcery,True
88921,SPG,Field of the Dead,mythic,,0,Land,True
88919,SPG,Tireless Tracker,mythic,G,3,Creature - Human Scout,True
88917,SPG,Gamble,mythic,R,1,Sorcery,True
64171,KLD,Smuggler's Copter,rare,,2,Artifact - Vehicle,True
43459,DKA,Burden of Guilt,common,W,1,Enchantment - Aura,True
61421,ORI,Evolutionary Leap,rare,G,2,Enchantment,True
65779,HOU,Consign // Oblivion,uncommon,BU,7,Instant // Sorcery,True
53581,DGM,Possibility Storm,rare,R,5,Enchantment,True
51273,RAV,"Duskmantle, House of Shadow",uncommon,BU,0,Land,True
32426,ARB,Enlisted Wurm,uncommon,GW,6,Creature - Wurm,True
24255,DIS,Ghost Quarter,uncommon,,0,Land,True
42770,ISD,Gnaw to the Bone,common,G,3,Instant,True
50895,ONS,"Ixidor, Reality Sculptor",rare,U,5,Legendary Creature - Human Wizard,True
38043,SOM,Kuldotha Rebirth,common,R,1,Sorcery,True
39591,MBS,Leonin Relic-Warder,uncommon,W,2,Creature - Cat Cleric,True
83338,UMA,Magmaw,uncommon,R,5,Creature - Elemental,True
19893,MRD,Mass Hysteria,rare,R,1,Enchantment,True
89292,DDU,Maverick Thopterist,uncommon,RU,5,Creature - Human Artificer,True
64081,KLD,Metalspinner's Puzzleknot,common,B,2,Artifact,True
54251,M14,Millstone,uncommon,,2,Artifact,True
83449,UMA,Mistveil Plains,uncommon,W,0,Land - Plains,True
38365,SOM,Molten Psyche,rare,R,3,Sorcery,True
83047,C21,Monologue Tax,rare,W,3,Enchantment,True
55457,JOU,Nyx Weaver,uncommon,BG,3,Enchantment Creature - Spider,True
16334,APC,Putrid Warrior,common,BW,2,Creature - Zombie Soldier Warrior,True
63119,SOI,Shard of Broken Glass,common,,1,Artifact - Equipment,True
24113,DIS,Spell Snare,uncommon,U,1,Instant,True
43331,DKA,Stromkirk Captain,uncommon,BR,3,Creature - Vampire Soldier,True
89369,C16,Treacherous Terrain,uncommon,GR,8,Sorcery,True
89209,MKM,Swamp,basic,B,0,Basic Land - Swamp,True
89220,MKM,"Tomik, Wielder of Law",mythic,BW,3,Legendary Creature - Human Advisor,False
89216,MKM,Swamp,basic,B,0,Basic Land - Swamp,True
89213,MKM,Forest,basic,G,0,Basic Land - Forest,True
89211,MKM,Mountain,basic,R,0,Basic Land - Mountain,True
89219,MKM,"Melek, Reforged Researcher",mythic,RU,5,Legendary Creature - Weird Detective,False
89207,MKM,Island,basic,U,0,Basic Land - Island,True
89215,MKM,Island,basic,U,0,Basic Land - Island,True
89217,MKM,Mountain,basic,R,0,Basic Land - Mountain,True
89221,MKM,"Voja, Jaws of the Conclave",mythic,GRW,5,Legendary Creature - Wolf,False
89214,MKM,Plains,basic,W,0,Basic Land - Plains,True
89218,MKM,Forest,basic,G,0,Basic Land - Forest,True
89205,MKM,Plains,basic,W,0,Basic Land - Plains,True
89126,MKM,Tail the Suspect,rare,GU,2,Sorcery - Adventure,False
91181,MKM,Thundering Falls,rare,RU,0,Land - Island Mountain,False
91182,MKM,Undercity Sewers,rare,BU,0,Land - Island Swamp,False
91183,MKM,Underground Mortuary,rare,BG,0,Land - Swamp Forest,False
91184,MKM,"Kellan, Inquisitive Prodigy",rare,GU,4,Legendary Creature - Human Faerie Detective,False
91185,MKM,Tail the Suspect,rare,GU,2,Sorcery - Adventure,False
91186,MKM,"Kaya, Spirits' Justice",mythic,BW,4,Legendary Planeswalker - Kaya,False
91187,MKM,Wojek Investigator,rare,W,3,Creature - Angel Detective,False
91188,MKM,Aurelia's Vindicator,mythic,W,4,Creature - Angel,False
91189,MKM,"Delney, Streetwise Lookout",mythic,W,3,Legendary Creature - Human Scout,False
91190,MKM,Doorkeeper Thrull,rare,W,2,Creature - Thrull,False
91191,MKM,Neighborhood Guardian,uncommon,W,2,Creature - Unicorn,False
91192,MKM,Wojek Investigator,rare,W,3,Creature - Angel Detective,False
91193,MKM,Conspiracy Unraveler,mythic,U,7,Creature - Sphinx Detective,False
91194,MKM,Forensic Gadgeteer,rare,U,3,Creature - Vedalken Artificer Detective,False
91195,MKM,Homicide Investigator,rare,B,2,Creature - Human Detective,False
91196,MKM,"Massacre Girl, Known Killer",mythic,B,4,Legendary Creature - Human Assassin,False
91197,MKM,Persuasive Interrogators,uncommon,B,6,Creature - Gorgon Detective,False
91198,MKM,Vein Ripper,mythic,B,6,Creature - Vampire Assassin,False
91199,MKM,Frantic Scapegoat,uncommon,R,1,Creature - Goat,False
91200,MKM,Fugitive Codebreaker,rare,R,2,Creature - Goblin Rogue,False
91201,MKM,Incinerator of the Guilty,mythic,R,6,Creature - Dragon,False
91202,MKM,"Krenko, Baron of Tin Street",rare,R,3,Legendary Creature - Goblin,False
91203,MKM,Culvert Ambusher,uncommon,G,5,Creature - Wurm Horror,False
91204,MKM,The Pride of Hull Clade,mythic,GU,11,Legendary Creature - Crocodile Elk Turtle,False
91205,MKM,Sharp-Eyed Rookie,rare,G,2,Creature - Human Detective,False
91206,MKM,"Agrus Kos, Spirit of Justice",mythic,RW,4,Legendary Creature - Spirit Detective,False
91207,MKM,"Alquist Proft, Master Sleuth",mythic,UW,3,Legendary Creature - Human Detective,False
91208,MKM,"Anzrag, the Quake-Mole",mythic,GR,4,Legendary Creature - Mole God,False
91209,MKM,"Aurelia, the Law Above",rare,RW,5,Legendary Creature - Angel,False
91210,MKM,Curious Cadaver,uncommon,BU,4,Creature - Zombie Detective,False
91211,MKM,"Etrata, Deadly Fugitive",mythic,BU,3,Legendary Creature - Vampire Assassin,False
91212,MKM,"Ezrim, Agency Chief",rare,UW,5,Legendary Creature - Archon Detective,False
91213,MKM,Gleaming Geardrake,uncommon,RU,2,Artifact Creature - Drake,False
91214,MKM,"Izoni, Center of the Web",rare,BG,6,Legendary Creature - Elf Detective,False
91215,MKM,"Judith, Carnage Connoisseur",rare,BR,5,Legendary Creature - Human Shaman,False
91216,MKM,Kraul Whipcracker,uncommon,BG,2,Creature - Insect Assassin,False
91217,MKM,"Kylox, Visionary Inventor",rare,RU,7,Legendary Creature - Lizard Artificer,False
91218,MKM,"Lazav, Wearer of Faces",rare,BU,2,Legendary Creature - Shapeshifter Detective,False
91219,MKM,Meddling Youths,uncommon,RW,5,Creature - Human Detective,False
91220,MKM,"Niv-Mizzet, Guildpact",rare,BGRUW,5,Legendary Creature - Dragon Avatar,False
91221,MKM,"Rakdos, Patron of Chaos",mythic,BR,6,Legendary Creature - Demon,False
91222,MKM,"Teysa, Opulent Oligarch",rare,BW,3,Legendary Creature - Human Advisor,False
91223,MKM,"Tolsimir, Midnight's Light",rare,GW,5,Legendary Creature - Elf Scout,False
91224,MKM,"Trostani, Three Whispers",mythic,GW,3,Legendary Creature - Dryad,False
91225,MKM,"Vannifar, Evolved Enigma",mythic,GU,4,Legendary Creature - Elf Ooze Wizard,False
91226,MKM,Wispdrinker Vampire,uncommon,BW,4,Creature - Vampire Rogue,False
91227,MKM,"Yarus, Roar of the Old Gods",rare,GR,4,Legendary Creature - Centaur Druid,False
91228,MKM,Magnetic Snuffler,uncommon,,5,Artifact Creature - Construct,False
89162,MKM,Flotsam,uncommon,BGU,2,Instant,False
89163,MKM,Jetsam,uncommon,BGU,6,Sorcery,False
89165,MKM,Fuss,uncommon,RUW,3,Instant,False
89166,MKM,Bother,uncommon,RUW,6,Sorcery,False
91248,MKM,"Trostani, Three Whispers",mythic,GW,3,Legendary Creature - Dryad,False
91249,MKM,"Vannifar, Evolved Enigma",mythic,GU,4,Legendary Creature - Elf Ooze Wizard,False
91250,MKM,Assemble the Players,rare,W,2,Enchantment,False
91251,MKM,Auspicious Arrival,common,W,2,Instant,False
91252,MKM,Call a Surprise Witness,uncommon,W,2,Sorcery,False
91253,MKM,Makeshift Binding,common,W,3,Enchantment,False
91254,MKM,Not on My Watch,uncommon,W,2,Instant,False
91255,MKM,On the Job,common,W,4,Instant,False
91256,MKM,Deduce,common,U,2,Instant,False
91257,MKM,Dramatic Accusation,common,U,3,Enchantment - Aura,False
89168,MKM,Hustle,uncommon,GRU,1,Instant,False
89169,MKM,Bustle,uncommon,GRU,6,Sorcery,False
89171,MKM,Push,uncommon,BRW,2,Sorcery,False
89172,MKM,Pull,uncommon,BRW,6,Sorcery,False
91268,MKM,Convenient Target,uncommon,R,1,Enchantment - Aura,False
91269,MKM,Demand Answers,common,R,2,Instant,False
91270,MKM,Expose the Culprit,uncommon,R,2,Instant,False
91271,MKM,Analyze the Pollen,rare,G,1,Sorcery,False
91273,MKM,Fanatical Strength,common,G,2,Instant,False
91274,MKM,Coerced to Kill,uncommon,BU,5,Enchantment - Aura,False
91275,MKM,Deadly Complication,uncommon,BR,3,Sorcery,False
91276,MKM,Insidious Roots,uncommon,BG,2,Enchantment,False
91277,MKM,Officious Interrogation,rare,UW,2,Instant,False
91278,MKM,Warleader's Call,rare,RW,3,Enchantment,False
91279,MKM,Worldsoul's Rage,rare,GR,2,Sorcery,False
91178,MKM,Meticulous Archive,rare,UW,0,Land - Plains Island,False
91179,MKM,Raucous Theater,rare,BR,0,Land - Swamp Mountain,False
91243,MKM,"Aurelia, the Law Above",rare,RW,5,Legendary Creature - Angel,False
91244,MKM,"Lazav, Wearer of Faces",rare,BU,2,Legendary Creature - Shapeshifter Detective,False
91245,MKM,"Niv-Mizzet, Guildpact",rare,BGRUW,5,Legendary Creature - Dragon Avatar,False
91246,MKM,"Rakdos, Patron of Chaos",mythic,BR,6,Legendary Creature - Demon,False
91247,MKM,"Teysa, Opulent Oligarch",rare,BW,3,Legendary Creature - Human Advisor,False
91258,MKM,Fae Flight,uncommon,U,2,Enchantment - Aura,False
91259,MKM,Intrude on the Mind,mythic,U,5,Instant,False
91260,MKM,Reenact the Crime,rare,U,4,Instant,False
91180,MKM,Shadowy Backstreet,rare,BW,0,Land - Plains Swamp,False
91261,MKM,Unauthorized Exit,common,U,2,Instant,False
91262,MKM,It Doesn't Add Up,uncommon,B,5,Instant,False
91263,MKM,Murder,common,B,3,Instant,False
91264,MKM,Slice from the Shadows,common,B,1,Instant,False
91265,MKM,Soul Enervation,uncommon,B,4,Enchantment,False
91266,MKM,Anzrag's Rampage,rare,R,5,Sorcery,False
91267,MKM,The Chase Is On,common,R,3,Instant,False
89159,MKM,Cease,uncommon,BGW,2,Instant,False
91272,MKM,Audience with Trostani,rare,G,3,Sorcery,False
89160,MKM,Desist,uncommon,BGW,6,Sorcery,False
91176,MKM,Hedge Maze,rare,GU,0,Land - Forest Island,False
91174,MKM,Commercial District,rare,GR,0,Land - Mountain Forest,False
91177,MKM,Lush Portico,rare,GW,0,Land - Forest Plains,False
91175,MKM,Elegant Parlor,rare,RW,0,Land - Mountain Plains,False
